AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
"Ann Arbor, MI",Natural Sciences Managers,,30,14.6,0.163,0.44,72.13,150040,9.6,48.87,57.27,66.75,79.73,#,101650,119120,138840,165840,#,,
"Ann Arbor, MI","Property, Real Estate, and Community Association Managers",,230,18,1.219,1.03,23.28,48430,7.4,8.23,9.29,20.96,31.94,41.89,17120,19330,43600,66440,87140,,
"Ann Arbor, MI",Social and Community Service Managers,,150,5.8,0.769,0.85,33.93,70580,3.5,18.69,24.26,35.56,42.84,46.43,38880,50450,73960,89110,96580,,
"Ann Arbor, MI","Managers, All Other",,510,26.5,2.668,1,47.27,98310,4.3,26.4,33.64,43.6,61.18,71.35,54920,69970,90680,127250,148400,,
"Ann Arbor, MI",Business and Financial Operations Occupations,major,8390,5.8,43.9,0.91,31.26,65020,1.8,16.89,21.58,28.45,36.92,48.91,35140,44880,59170,76790,101730,,
"Ann Arbor, MI","Wholesale and Retail Buyers, Except Farm Products",,160,44.7,0.824,1,22.19,46160,3.2,14.65,17.64,21.64,26.36,31.85,30480,36690,45020,54830,66250,,
"Ann Arbor, MI","Purchasing Agents, Except Wholesale, Retail, and Farm Products",,440,13.7,2.307,1.08,28.17,58590,2.4,17.27,20.73,26.98,34.61,42.04,35910,43120,56120,72000,87450,,
"Ann Arbor, MI","Claims Adjusters, Examiners, and Investigators",,110,17.2,0.602,0.29,26.08,54250,7.7,16.14,19.32,24.8,32.21,37.99,33570,40180,51580,66990,79030,,
"Ann Arbor, MI",Compliance Officers,,140,10.9,0.728,0.44,34.83,72460,3.3,22.17,27.49,33.15,40.69,48.47,46110,57180,68950,84620,100810,,
"Ann Arbor, MI",Cost Estimators,,170,16,0.881,0.6,30.47,63370,4,16.87,21.63,29.42,39.34,45.37,35090,45000,61200,81820,94370,,
"Ann Arbor, MI","Human Resources, Training, and Labor Relations Specialists, All Other*",,880,13.5,4.601,1.35,27.37,56920,3.9,13.48,19.12,26.67,33.95,43.35,28050,39780,55480,70610,90170,,
"Ann Arbor, MI",Logisticians,,**,**,**,**,33.31,69290,6.1,21.7,26.11,32.75,39.42,45.66,45130,54300,68130,81990,94970,,
"Ann Arbor, MI",Management Analysts,,860,7.2,4.483,1.07,39.49,82140,5.5,20.28,26.99,35.38,44.85,57.82,42190,56150,73580,93280,120270,,
"Ann Arbor, MI","Meeting, Convention, and Event Planners*",,150,10,0.768,1.54,22.43,46650,3.1,14.19,17.39,21.23,26.89,33.45,29510,36180,44160,55940,69570,,
"Ann Arbor, MI","Compensation, Benefits, and Job Analysis Specialists",,80,6.7,0.41,0.56,28.18,58610,2.8,19.35,22.48,26.43,31.52,37.76,40260,46760,54960,65570,78540,,
"Ann Arbor, MI",Training and Development Specialists,,390,33.8,2.05,1.28,23.08,48010,9.3,15.51,16.87,19.25,26.85,36.84,32260,35090,40030,55840,76630,,
"Ann Arbor, MI",Market Research Analysts and Marketing Specialists*,,310,9.2,1.644,0.66,30.26,62940,2.1,17.35,24.19,29.22,36.85,43.31,36080,50310,60780,76650,90090,,
"Ann Arbor, MI","Business Operations Specialists, All Other*",,1890,10.5,9.879,1.31,33.93,70580,2.8,19.27,24.48,30.27,40.74,55.32,40090,50930,62960,84740,115070,,
"Ann Arbor, MI",Accountants and Auditors,,1180,8.6,6.165,0.73,31.37,65240,2.8,19.01,22.67,29.32,37.03,50.04,39550,47160,60980,77010,104070,,
"Ann Arbor, MI",Appraisers and Assessors of Real Estate,,90,32.6,0.488,1.03,25.98,54040,3.3,11.18,17.37,24.51,29.52,45.98,23260,36130,50990,61390,95630,,
"Ann Arbor, MI",Budget Analysts,,70,5.4,0.343,0.77,30.16,62730,2,23.55,25.73,29.48,34.21,38.46,48990,53510,61320,71150,79990,,
"Ann Arbor, MI",Credit Analysts,,70,30.2,0.376,0.82,30.71,63870,10.1,14.31,19.64,27.01,36.3,45.83,29770,40860,56180,75500,95320,,
"Ann Arbor, MI",Financial Analysts,,170,20.7,0.873,0.49,34.62,72010,3.6,20.5,25.91,32.82,40.62,53.53,42640,53900,68270,84480,111330,,
"Ann Arbor, MI",Personal Financial Advisors,,200,20.8,1.03,0.82,46.12,95930,18,13.32,19.47,28.82,63.45,#,27700,40500,59940,131980,#,,
"Ann Arbor, MI",Insurance Underwriters,,50,24.9,0.277,0.38,32.89,68400,8,22.21,25.01,28.71,35.49,53.13,46200,52030,59710,73820,110500,,
"Ann Arbor, MI",Loan Officers,,220,14.9,1.126,0.51,24.71,51400,7.2,13.72,17.14,21.37,30.97,38.89,28530,35650,44450,64410,80890,,
"Ann Arbor, MI",Tax Preparers,,40,40.3,0.204,0.44,17.05,35470,14.7,12,12.75,14,17.7,30.88,24960,26520,29120,36820,64220,,
"Ann Arbor, MI","Financial Specialists, All Other",,370,14.9,1.945,1.64,26.47,55050,3.1,19.04,20.56,23.26,30.52,38.92,39590,42770,48380,63490,80960,,
"Ann Arbor, MI",Computer and Mathematical Occupations,major,6710,3.6,35.126,1.32,31.96,66480,4.2,14.36,22.42,30.76,40.89,51.53,29880,46640,63980,85050,107180,,
"Ann Arbor, MI",Computer Systems Analysts,,410,16.3,2.16,0.57,38.25,79570,3.7,25.27,30.36,35.78,45.4,55.92,52560,63150,74410,94440,116320,,
"Ann Arbor, MI",Computer Programmers,,920,6.1,4.842,1.94,29.93,62260,4.3,16.82,23.9,28.77,36.34,44.5,34980,49720,59830,75580,92560,,
"Ann Arbor, MI","Software Developers, Applications",,960,9.2,5.045,1.2,38.66,80400,2.8,24.79,30.64,38.01,46.67,55.11,51560,63740,79070,97080,114640,,
"Ann Arbor, MI","Software Developers, Systems Software",,500,19.2,2.634,0.87,41.4,86120,3.9,26.26,32.22,40.42,50.6,56.86,54620,67010,84080,105240,118270,,
"Ann Arbor, MI",Database Administrators,,230,14.1,1.21,1.43,33.19,69020,3.3,21.06,25.59,32.64,41.08,46.71,43800,53240,67890,85450,97160,,
"Ann Arbor, MI",Network and Computer Systems Administrators*,,720,20.2,3.779,1.42,35.6,74050,7.6,20.42,24.88,32.73,42.34,54.27,42480,51740,68070,88070,112890,,
"Ann Arbor, MI",Computer Support Specialists,,1890,6.3,9.892,2.01,22.15,46070,7.6,9.41,13.57,20.76,29.51,36.3,19580,28220,43180,61380,75510,,
"Ann Arbor, MI","Information Security Analysts, Web Developers, and Computer Network Architects",,400,9,2.071,0.97,31.65,65840,5.5,14.92,21.76,28.47,38.94,51.89,31040,45260,59210,80990,107920,,
"Ann Arbor, MI","Computer Occupations, All Other*",,350,11,1.841,1.33,33.59,69860,6.3,17.75,23.3,30.9,44.84,54.59,36920,48460,64280,93270,113540,,
"Ann Arbor, MI",Mathematicians,,40,41.9,0.19,8.19,45.97,95620,6.5,34.23,38.98,44.19,51.42,57.08,71200,81070,91910,106960,118730,,
"Ann Arbor, MI",Operations Research Analysts,,160,20.2,0.826,1.63,42.04,87440,2,28.01,33.25,40.59,50.29,64,58260,69160,84430,104590,133120,,
"Ann Arbor, MI",Statisticians,,90,19.6,0.448,2.42,35.89,74660,5.4,22.97,25.66,31.09,42.52,55.24,47780,53370,64660,88430,114900,,
"Ann Arbor, MI",Architecture and Engineering Occupations,major,4130,9.8,21.607,1.2,36.45,75810,4.3,19.58,25.86,34.29,44.19,54.46,40730,53790,71310,91910,113280,,
"Ann Arbor, MI","Architects, Except Landscape and Naval",,100,18.9,0.546,0.84,31.96,66470,5.7,23.73,25.38,28.14,38.17,45.96,49360,52800,58530,79390,95600,,
"Ann Arbor, MI",Landscape Architects,,50,45.1,0.283,2.3,30.14,62680,3.8,21.08,27.33,31.69,34.5,36.19,43840,56850,65920,71770,75270,,
"Ann Arbor, MI",Surveyors,,50,33,0.255,0.78,33.47,69610,8.2,20.72,24.48,28.07,36.17,57.44,43090,50920,58390,75230,119480,,
"Ann Arbor, MI",Aerospace Engineers,,170,16.6,0.889,1.44,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Ann Arbor, MI",Chemical Engineers,,90,37.4,0.461,2.12,37.68,78370,4.1,25.42,29.52,34,45.61,55.59,52870,61410,70720,94880,115620,,
"Ann Arbor, MI",Civil Engineers,,230,20.2,1.201,0.61,34.93,72650,4,21.5,27.82,35.12,42.81,49.93,44720,57870,73050,89040,103850,,
"Ann Arbor, MI",Computer Hardware Engineers,,**,**,**,**,103.36,214990,28.5,36.18,62.9,#,#,#,75260,130830,#,#,#,,
"Ann Arbor, MI",Electrical Engineers,,390,31.9,2.024,1.68,38.8,80700,3.3,26.68,31.84,37.89,45.58,54.16,55490,66230,78810,94800,112660,,
"Ann Arbor, MI","Electronics Engineers, Except Computer",,90,35.6,0.47,0.44,37.45,77890,3.4,21.52,25.64,30.86,44.74,57.23,44760,53340,64190,93060,119030,,
"Ann Arbor, MI",Environmental Engineers,,40,20,0.204,0.52,42.18,87730,4,27.32,32.14,45.62,53.01,55.59,56830,66860,94890,110250,115620,,
"Ann Arbor, MI",Industrial Engineers,,820,42.4,4.289,2.6,40.35,83920,1.7,28.83,34.78,40.89,46.03,53.63,59970,72340,85060,95740,111550,,
"Ann Arbor, MI",Materials Engineers,,**,**,**,**,45.67,94990,4.9,31.71,35.61,43.12,57.08,67.46,65950,74070,89690,118720,140320,,
"Ann Arbor, MI",Mechanical Engineers,,800,8.9,4.186,2.25,38.01,79070,4,24.63,28.74,35.92,46.36,55.58,51220,59780,74720,96420,115610,,
"Ann Arbor, MI","Engineers, All Other",,100,29.3,0.511,0.52,39.9,82980,4.8,20.28,25.98,37.27,48.47,63.4,42170,54030,77520,100820,131870,,
"Ann Arbor, MI",Architectural and Civil Drafters,,60,17.1,0.318,0.48,24.08,50090,11.3,13,16.18,21.68,27.64,41.79,27040,33660,45100,57490,86930,,
"Ann Arbor, MI",Mechanical Drafters,,80,11.8,0.43,0.86,25.29,52600,3.4,16.76,20.93,25.66,29.65,34.12,34850,43530,53380,61660,70960,,
"Ann Arbor, MI",Civil Engineering Technicians,,90,20.1,0.477,0.85,22.96,47760,2.7,16.81,19.71,22.94,26.57,28.92,34960,40990,47720,55260,60160,,
"Ann Arbor, MI",Electrical and Electronics Engineering Technicians,,210,46.1,1.08,0.92,24.76,51490,2.6,17.48,21.19,24.91,27.98,32.09,36360,44070,51820,58200,66750,,
"Ann Arbor, MI",Environmental Engineering Technicians,,**,**,**,**,23,47830,2,10.76,16.1,23.23,28.07,36.85,22390,33500,48310,58390,76640,,
"Ann Arbor, MI",Industrial Engineering Technicians,,160,25.3,0.833,1.7,25.2,52410,5,13.26,18.42,24.77,32.29,38.22,27580,38320,51520,67150,79500,,
"Ann Arbor, MI",Mechanical Engineering Technicians,,100,12.3,0.5,1.43,21.03,43750,4.9,11.31,15.42,19.74,26.65,32.23,23520,32070,41060,55420,67040,,
"Ann Arbor, MI","Engineering Technicians, Except Drafters, All Other",,130,8.9,0.696,1.37,23.4,48670,7.1,12.75,16.13,21.78,30.26,35.51,26520,33560,45310,62950,73860,,
"Ann Arbor, MI",Surveying and Mapping Technicians,,40,44.9,0.207,0.55,19.24,40020,3.6,13.31,15.29,17.49,23.17,27.95,27680,31810,36380,48190,58130,,
"Ann Arbor, MI","Life, Physical, and Social Science Occupations",major,6640,3,34.744,4.12,22.57,46950,9.6,9.53,13.09,18.6,26.95,39.95,19830,27220,38690,56050,83090,,
"Ann Arbor, MI",Biochemists and Biophysicists,,30,4.2,0.172,0.88,30.13,62670,1.8,19.86,23.8,29.28,35.37,43.2,41300,49500,60910,73560,89860,,
"Ann Arbor, MI","Biological Scientists, All Other",,70,2.2,0.342,1.39,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Ann Arbor, MI","Medical Scientists, Except Epidemiologists",,650,2.1,3.418,4.6,30.21,62840,6.2,19.59,22.32,26.4,32.13,42.27,40740,46430,54910,66830,87920,,
"Ann Arbor, MI",Physicists,,100,13.4,0.499,3.95,45.87,95400,4.6,19.88,24.44,44.38,65.11,79.64,41350,50840,92310,135440,165650,,
"Ann Arbor, MI",Atmospheric and Space Scientists,,80,3.5,0.414,5.51,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Ann Arbor, MI",Chemists,,310,28.5,1.633,2.62,34.37,71490,6.7,17.58,20.83,27.68,35.76,54.54,36570,43320,57570,74380,113440,,
"Ann Arbor, MI",Materials Scientists,,40,24.9,0.187,3.04,34.96,72710,12.8,17.6,20.61,33.25,45.42,63,36600,42860,69160,94470,131050,,
"Ann Arbor, MI","Environmental Scientists and Specialists, Including Health",,110,6.9,0.581,0.9,41.68,86690,11,18.16,22.74,42.33,54.17,71.32,37780,47290,88050,112670,148350,,
"Ann Arbor, MI","Physical Scientists, All Other",,120,33,0.626,3.11,41.5,86310,8,20.8,31.36,42.89,52.74,57.45,43260,65220,89220,109690,119490,,
"Ann Arbor, MI",Survey Researchers,,380,2.4,1.983,14.91,18.87,39250,7.7,10.48,12.58,16.5,21.86,32.41,21800,26170,34310,45480,67420,,
"Ann Arbor, MI","Clinical, Counseling, and School Psychologists",,170,14.1,0.887,1.13,42.14,87660,11.3,22.56,27.25,34.31,41.99,70.49,46930,56670,71370,87330,146630,,
"Ann Arbor, MI","Psychologists, All Other",,60,6.6,0.328,3.98,39.35,81850,4.4,12.53,27.72,42.65,49.88,55.59,26060,57650,88700,103760,115630,,
"Ann Arbor, MI",Sociologists,,180,12.1,0.964,43.74,37.55,78100,6.6,23.11,27.11,34.14,45.78,57.53,48070,56400,71020,95220,119660,,
"Ann Arbor, MI",Urban and Regional Planners,,**,**,**,**,32.96,68560,5.1,24.31,26.29,29.63,41.61,44.7,50560,54690,61630,86560,92980,,
"Ann Arbor, MI","Social Scientists and Related Workers, All Other",,70,1.4,0.361,1.47,*,*,*,*,*,*,*,*,*,*,*,*,*,,
"Ann Arbor, MI",Biological Technicians,,1790,1.8,9.378,16.68,16.86,35070,2.4,9.06,11.57,16.15,20.05,23.82,18850,24060,33580,41710,49540,,
"Ann Arbor, MI",Chemical Technicians,,250,17.7,1.305,2.81,18.28,38020,9.9,9.11,13.59,17.24,21.44,30.16,18940,28270,35870,44590,62730,,
"Ann Arbor, MI",Social Science Research Assistants,,1220,3,6.382,31.25,15.55,32340,6.9,9.8,11.61,13.98,17.41,22.22,20380,24160,29090,36210,46210,,
"Ann Arbor, MI","Environmental Science and Protection Technicians, Including Health",,100,23.3,0.549,2.32,19.95,41490,7.4,10.87,14.53,20.58,23.62,28.57,22610,30210,42810,49120,59420,,
"Ann Arbor, MI","Life, Physical, and Social Science Technicians, All Other",,650,2.1,3.404,7.41,13.82,28750,2.7,7.89,8.53,10.77,18.18,22.89,16420,17740,22410,37820,47610,,
"Ann Arbor, MI",Community and Social Service Occupations,major,2610,9.1,13.674,0.93,22.95,47730,3.2,13.92,16.72,21.43,28.17,34.74,28950,34780,44560,58600,72260,,
"Ann Arbor, MI",Substance Abuse and Behavioral Disorder Counselors,,**,**,**,**,25.32,52660,17,10.53,12.31,19.23,27.91,63.19,21900,25610,40000,58050,131430,,
"Ann Arbor, MI","Educational, Guidance, School, and Vocational Counselors",,350,22.6,1.812,0.95,27.13,56420,5.5,17.87,21.21,26.55,32.61,37.19,37160,44110,55230,67830,77340,,
"Ann Arbor, MI",Mental Health Counselors,,150,5.3,0.76,0.85,18.21,37880,3.7,14.94,16.09,17.99,20.72,22.68,31080,33460,37430,43110,47180,,
"Ann Arbor, MI",Rehabilitation Counselors,,40,25.8,0.212,0.25,25.17,52360,6.4,18.47,20.45,23.37,30.36,34.61,38410,42530,48620,63150,71990,,
"Ann Arbor, MI","Child, Family, and School Social Workers",,370,23.5,1.938,0.9,25.61,53260,4.7,16.16,20.24,25.26,29.07,37.55,33610,42100,52540,60470,78100,,
"Ann Arbor, MI",Healthcare Social Workers,,**,**,**,**,21.75,45250,3.3,13.66,16.08,20.7,26.93,30.4,28420,33440,43050,56000,63220,,
"Ann Arbor, MI",Mental Health and Substance Abuse Social Workers,,190,12.5,0.986,1.1,23.66,49200,7.1,12.97,18.4,23.03,30.24,35.33,26970,38280,47890,62900,73490,,
"Ann Arbor, MI","Social Workers, All Other",,200,4.8,1.044,2.12,24.43,50810,9.5,14.96,16.72,21.68,32.01,37.15,31120,34790,45090,66580,77280,,
"Ann Arbor, MI",Health Educators,,120,1.8,0.653,1.48,27.07,56300,7,16.51,23.33,27.31,32.51,36.32,34340,48530,56800,67630,75540,,
"Ann Arbor, MI",Probation Officers and Correctional Treatment Specialists,,110,44.6,0.575,0.83,27.95,58140,3.4,21.11,24.3,28.43,32.37,34.88,43910,50530,59140,67330,72540,,
"Ann Arbor, MI",Social and Human Service Assistants,,430,22.8,2.225,0.79,16.72,34780,2.3,12.66,14.73,16.58,18.32,21.37,26330,30630,34480,38100,44460,,
"Ann Arbor, MI","Community and Social Service Specialists, All Other*",,210,16.5,1.118,1.18,20.5,42640,2.7,15.32,16.76,19.33,22.84,28.5,31860,34850,40200,47500,59280,,
"Ann Arbor, MI",Clergy,,50,9.8,0.274,0.83,31.01,64500,6.8,16.68,23.55,30,39,46.75,34690,48990,62400,81120,97230,,
"Ann Arbor, MI","Directors, Religious Activities and Education",,**,**,**,**,16.97,35290,4.2,9.18,11.52,16.3,20.66,26.46,19100,23950,33910,42960,55030,,
"Ann Arbor, MI","Religious Workers, All Other",,**,**,**,**,14.8,30770,9.1,8.06,8.82,10.62,16.34,33.97,16770,18350,22080,33980,70660,,
"Ann Arbor, MI",Legal Occupations,major,910,10.8,4.777,0.61,34.98,72760,8.1,19.11,21.37,30.78,44.65,63.3,39740,44440,64010,92880,131660,,
"Ann Arbor, MI",Lawyers,,600,9.5,3.154,0.71,41.29,85880,11.9,20.95,24.76,38.01,52.78,71.36,43580,51500,79050,109790,148430,,
"Ann Arbor, MI",Paralegals and Legal Assistants*,,190,31.4,1.019,0.52,22.4,46600,7.4,11.54,19.24,21.17,24.31,30.98,24010,40010,44030,50570,64450,,
"Ann Arbor, MI","Education, Training, and Library Occupations",major,23050,4.7,120.676,1.84,34.63,72040,11.3,11.73,16.61,26.54,43.98,70.17,24390,34540,55190,91480,145960,,
"Ann Arbor, MI","Business Teachers, Postsecondary",,850,0.9,4.425,6.91,*,140190,9.4,*,*,*,*,*,71300,91350,130780,169900,#,True,
"Ann Arbor, MI","Computer Science Teachers, Postsecondary",,820,0.4,4.319,16.53,*,120660,2.9,*,*,*,*,*,81530,93440,118450,149650,173960,True,
"Ann Arbor, MI","Mathematical Science Teachers, Postsecondary",,460,1.1,2.395,5.73,*,116160,6.5,*,*,*,*,*,57970,95610,117910,148310,172860,True,
"Ann Arbor, MI","Biological Science Teachers, Postsecondary",,**,**,**,**,*,98050,9.2,*,*,*,*,*,52220,74060,91320,115450,144710,True,
"Ann Arbor, MI","Health Specialties Teachers, Postsecondary",,2260,0,11.806,9.87,*,164630,15.1,*,*,*,*,*,62300,103790,159520,#,#,True,
"Ann Arbor, MI","English Language and Literature Teachers, Postsecondary",,1150,1.8,6.029,10.64,*,70100,2.2,*,*,*,*,*,48610,58470,68340,80750,98250,True,
"Ann Arbor, MI","Philosophy and Religion Teachers, Postsecondary",,110,5.6,0.591,3.45,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
"Ann Arbor, MI",Graduate Teaching Assistants,,3680,8.9,19.243,22.41,*,34840,4.2,*,*,*,*,*,31110,32390,34510,36640,37910,True,
"Ann Arbor, MI","Postsecondary Teachers, All Other",,**,**,**,**,*,66470,10.8,*,*,*,*,*,19610,49320,64990,82760,106160,True,
"Ann Arbor, MI","Preschool Teachers, Except Special Education",,160,28.1,0.845,0.31,14.55,30260,5.7,9.93,11.56,14.18,16.8,19.01,20660,24050,29500,34940,39540,,
"Ann Arbor, MI","Kindergarten Teachers, Except Special Education",,180,12.2,0.921,0.72,*,32840,16.2,*,*,*,*,*,21350,24010,27790,34950,60710,True,
"Ann Arbor, MI","Elementary School Teachers, Except Special Education",,1310,15.4,6.881,0.62,*,61260,4.2,*,*,*,*,*,40480,47660,63080,74080,86270,True,
"Ann Arbor, MI","Middle School Teachers, Except Special and Career/Technical Education",,490,33.4,2.543,0.51,*,53580,3.9,*,*,*,*,*,37410,43970,53550,64080,72080,True,
"Ann Arbor, MI","Secondary School Teachers, Except Special and Career/Technical Education",,1350,17.5,7.061,0.9,*,59140,4.9,*,*,*,*,*,37930,47360,57520,72410,86670,True,
"Ann Arbor, MI","Career/Technical Education Teachers, Secondary School",,30,19.8,0.179,0.26,*,73770,5.6,*,*,*,*,*,51000,60560,78900,87820,93170,True,
"Ann Arbor, MI","Special Education Teachers, Preschool, Kindergarten, and Elementary School*",,130,31.5,0.698,0.41,*,59950,12.5,*,*,*,*,*,33830,38520,58160,80740,90020,True,
"Ann Arbor, MI","Special Education Teachers, Middle School",,90,40,0.477,0.61,*,51240,6.3,*,*,*,*,*,33380,37100,51830,61870,72140,True,
"Ann Arbor, MI","Special Education Teachers, Secondary School",,90,41.1,0.448,0.43,*,62990,3.5,*,*,*,*,*,41430,48200,62870,76060,89550,True,
"Ann Arbor, MI",Self-Enrichment Education Teachers,,360,27.2,1.906,1.45,18.46,38400,14.4,7.99,8.85,17.08,26.69,32.02,16620,18410,35530,55520,66590,,
"Ann Arbor, MI","Teachers and Instructors, All Other*",,440,27.7,2.28,0.35,*,44030,7.6,*,*,*,*,*,20060,25110,37010,62820,74270,True,
"Ann Arbor, MI",Librarians,,360,11.7,1.887,1.66,27.77,57750,8.1,15.58,20.46,26.84,33.15,40.17,32400,42560,55830,68950,83550,,
"Ann Arbor, MI",Instructional Coordinators,,1050,7.9,5.473,5.39,29.59,61550,6.5,18.65,21.6,27.9,38.1,43.65,38790,44940,58030,79250,90800,,
"Ann Arbor, MI",Teacher Assistants,,2520,10.5,13.167,1.39,*,25610,4,*,*,*,*,*,17210,19620,23190,31180,37110,True,
"Ann Arbor, MI","Arts, Design, Entertainment, Sports, and Media Occupations",major,3030,5.9,15.875,1.18,23.48,48850,2.6,9.05,14.67,21.52,28.99,39.01,18830,30510,44770,60300,81130,,
"Ann Arbor, MI",Art Directors,,30,33.3,0.158,0.66,32.96,68550,7.8,18.54,28.36,33.48,37.22,43.04,38550,59000,69630,77410,89530,,
"Ann Arbor, MI",Commercial and Industrial Designers,,90,26.3,0.456,2.04,39.1,81340,16.4,19.84,27.64,33.97,43.38,56.67,41260,57500,70650,90230,117860,,
"Ann Arbor, MI",Graphic Designers,,390,12.9,2.06,1.38,21.16,44010,6.8,10.3,13.5,19.35,25.99,31.93,21430,28080,40250,54060,66420,,
"Ann Arbor, MI",Interior Designers,,70,17.1,0.39,1.22,23.06,47970,3.9,9.19,16.88,21.47,30.75,36.99,19110,35110,44660,63950,76940,,
"Ann Arbor, MI",Merchandise Displayers and Window Trimmers,,**,**,**,**,14.5,30170,8.4,8.49,10.04,14.94,17.9,21.1,17650,20890,31080,37220,43880,,
"Ann Arbor, MI",Producers and Directors,,140,17.1,0.715,1.11,33.26,69180,12.2,17.06,21.16,26.84,39.14,69.03,35480,44020,55830,81410,143590,,
"Ann Arbor, MI",Athletes and Sports Competitors,,100,21.9,0.516,5.24,*,57830,9.5,*,*,*,*,*,29600,35170,46170,70390,96000,True,
