PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,11460,"Ann Arbor, MI",11-3031,Financial Managers,detailed,620,10.5,3.21,0.86,48.5,100880,2.4,26.9,34.7,46.81,56.64,71.36,55950,72170,97360,117810,148420,,
MI,11460,"Ann Arbor, MI",11-3051,Industrial Production Managers,detailed,240,14.4,1.26,1.02,51.2,106490,4.6,27.06,35.61,47.3,66.4,82.45,56270,74070,98390,138120,171500,,
MI,11460,"Ann Arbor, MI",11-3061,Purchasing Managers,detailed,100,19.7,0.529,0.99,44,91520,4.7,23.2,34.75,43.29,54.13,66.42,48250,72280,90040,112590,138150,,
MI,11460,"Ann Arbor, MI",11-3121,Human Resources Managers,detailed,140,9.7,0.715,0.95,45.29,94210,3.8,25.11,33.11,42.7,54.43,65.99,52230,68870,88810,113220,137250,,
MI,11460,"Ann Arbor, MI",11-9021,Construction Managers,detailed,180,33.4,0.937,0.59,52.22,108620,8.1,22.3,32.86,46.58,73.14,87.91,46380,68350,96880,152130,182850,,
MI,11460,"Ann Arbor, MI",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,60,16.8,0.3,0.81,22.52,46850,6.1,15.57,17.87,21.47,26.12,29.18,32380,37160,44660,54330,60700,,
MI,11460,"Ann Arbor, MI",11-9032,"Education Administrators, Elementary and Secondary School",detailed,260,7.5,1.328,0.77,*,90050,2.2,*,*,*,*,*,61170,80560,91450,105700,117080,True,
MI,11460,"Ann Arbor, MI",11-9033,"Education Administrators, Postsecondary",detailed,550,13.1,2.844,3.01,73.5,152880,12.3,35.3,45.34,64.03,#,#,73420,94310,133170,#,#,,
MI,11460,"Ann Arbor, MI",11-9039,"Education Administrators, All Other",detailed,40,28.6,0.194,0.86,39.66,82490,11.6,23.06,26.07,32.64,48.47,70.09,47960,54220,67880,100810,145800,,
MI,11460,"Ann Arbor, MI",11-9041,Architectural and Engineering Managers,detailed,360,23.6,1.855,1.29,59.36,123460,2.2,41.22,48.06,58.95,70.07,79.55,85730,99950,122620,145750,165470,,
MI,11460,"Ann Arbor, MI",11-9051,Food Service Managers,detailed,150,24.2,0.757,0.52,27.8,57830,9.4,13.37,18.51,22.1,31.24,52.63,27800,38510,45960,64990,109460,,
MI,11460,"Ann Arbor, MI",11-9111,Medical and Health Services Managers,detailed,580,6.7,3.014,1.34,47.32,98430,2.8,28.67,35.61,43.07,55.59,71.37,59630,74080,89590,115620,148450,,
MI,11460,"Ann Arbor, MI",11-9121,Natural Sciences Managers,detailed,30,19.2,0.177,0.47,61.08,127040,5.7,34.39,50.62,64.01,74.76,83.42,71540,105300,133130,155490,173510,,
MI,11460,"Ann Arbor, MI",11-9141,"Property, Real Estate, and Community Association Managers",detailed,230,14.3,1.188,0.97,24.45,50860,6.5,8.51,14.38,22.17,32.37,42.38,17690,29920,46120,67320,88140,,
MI,11460,"Ann Arbor, MI",11-9151,Social and Community Service Managers,detailed,140,13.9,0.745,0.84,34.09,70910,3.3,19.76,27.15,33.45,42.45,48.47,41100,56470,69580,88290,100810,,
MI,11460,"Ann Arbor, MI",11-9199,"Managers, All Other",detailed,370,37.5,1.917,0.74,49.86,103700,3.8,27.54,35.67,47.95,65.69,72.99,57280,74190,99740,136620,151810,,
MI,11460,"Ann Arbor, MI",13-0000,Business and Financial Operations Occupations,major,8310,4.3,42.866,0.87,31.26,65030,1.8,16.78,21.4,28.18,36.53,49.29,34890,44520,58610,75980,102530,,
MI,11460,"Ann Arbor, MI",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,60,19.9,0.288,0.35,25.22,52460,4.4,14.26,19.28,26.12,31.49,35.11,29660,40110,54330,65510,73030,,
MI,11460,"Ann Arbor, MI",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,480,14.7,2.467,1.14,28.45,59180,2.5,17.36,20.71,27.1,35.08,42.84,36120,43080,56360,72970,89100,,
MI,11460,"Ann Arbor, MI",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,110,18.8,0.575,0.28,26.08,54260,6.6,15.89,18.81,24.51,33,38.99,33050,39130,50970,68640,81110,,
MI,11460,"Ann Arbor, MI",13-1041,Compliance Officers,detailed,150,14.6,0.781,0.45,35.14,73080,3.7,21.38,27.34,34.29,41.28,48.52,44470,56870,71320,85850,100930,,
MI,11460,"Ann Arbor, MI",13-1051,Cost Estimators,detailed,150,20.3,0.798,0.53,29.9,62190,4.8,16.69,19.8,28.34,39.29,45.84,34700,41190,58940,81720,95340,,
MI,11460,"Ann Arbor, MI",13-1071,Human Resources Specialists,detailed,700,6.6,3.594,1.19,28.28,58830,2.3,16.39,20.52,27.28,33.53,40.25,34090,42680,56740,69740,83720,,
MI,11460,"Ann Arbor, MI",13-1075,Labor Relations Specialists,detailed,130,8.3,0.696,1.19,29.36,61070,21.6,8.14,9.02,30.93,42.71,58.19,16930,18760,64340,88840,121040,,
MI,11460,"Ann Arbor, MI",13-1111,Management Analysts,detailed,890,7.5,4.592,1.11,39.79,82760,5.4,20.43,26.71,35.27,44.83,57.6,42500,55550,73370,93240,119800,,
MI,11460,"Ann Arbor, MI",13-1121,"Meeting, Convention, and Event Planners",detailed,160,9.6,0.816,1.51,22.81,47450,2.9,15.1,18.71,21.66,26.62,33.42,31410,38920,45050,55360,69520,,
MI,11460,"Ann Arbor, MI",13-1131,Fundraisers,detailed,90,24.1,0.451,1.21,26.84,55820,6.1,16.48,22.13,27.91,32.78,35.51,34270,46030,58050,68190,73850,,
MI,11460,"Ann Arbor, MI",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,80,24.8,0.432,0.66,26.96,56070,5.5,17.31,20.38,24.4,28.77,41.48,36010,42390,50750,59840,86290,,
MI,11460,"Ann Arbor, MI",13-1151,Training and Development Specialists,detailed,150,13.2,0.769,0.46,26.1,54290,3.7,15.72,19.8,23.37,31.8,39.65,32690,41180,48610,66150,82470,,
MI,11460,"Ann Arbor, MI",13-1161,Market Research Analysts and Marketing Specialists,detailed,360,11.2,1.877,0.62,28.38,59040,2.8,15.52,19.9,26.5,35.93,44.45,32290,41390,55120,74730,92460,,
MI,11460,"Ann Arbor, MI",13-1199,"Business Operations Specialists, All Other",detailed,1850,10.6,9.523,1.33,34.34,71440,3.6,16.94,24.06,29.89,41.53,58.58,35240,50040,62170,86380,121840,,
MI,11460,"Ann Arbor, MI",13-2011,Accountants and Auditors,detailed,1250,6.8,6.437,0.74,29.02,60370,3.1,16.98,21.35,26.93,34.27,45.67,35310,44410,56010,71280,94990,,
MI,11460,"Ann Arbor, MI",13-2021,Appraisers and Assessors of Real Estate,detailed,50,20.7,0.28,0.61,25.17,52360,5,16.38,19.29,22.71,28.79,38.01,34070,40120,47230,59890,79060,,
MI,11460,"Ann Arbor, MI",13-2031,Budget Analysts,detailed,50,2.1,0.279,0.62,31.12,64720,1.9,23.15,26.98,30.84,35.01,40.23,48150,56110,64150,72820,83670,,
MI,11460,"Ann Arbor, MI",13-2041,Credit Analysts,detailed,70,36.8,0.363,0.77,34.49,71740,10.8,18,22.14,29.4,40.48,57.01,37440,46050,61140,84200,118570,,
MI,11460,"Ann Arbor, MI",13-2051,Financial Analysts,detailed,150,16.8,0.759,0.41,34.64,72050,4.8,20.72,26.44,32.61,38.08,54.38,43090,54990,67830,79220,113110,,
MI,11460,"Ann Arbor, MI",13-2052,Personal Financial Advisors,detailed,250,9,1.271,0.94,37.93,78900,16.7,14.19,19.04,21.79,47.56,#,29520,39600,45310,98930,#,,
MI,11460,"Ann Arbor, MI",13-2053,Insurance Underwriters,detailed,40,18,0.22,0.31,30.92,64310,11,19.42,22.78,27.46,33.58,51.94,40390,47380,57120,69850,108040,,
MI,11460,"Ann Arbor, MI",13-2071,Credit Counselors,detailed,110,9.2,0.568,2.68,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,11460,"Ann Arbor, MI",13-2072,Loan Officers,detailed,300,15.8,1.565,0.71,24.54,51050,8.1,13.76,17.67,21.84,29.75,38.32,28620,36760,45420,61870,79710,,
MI,11460,"Ann Arbor, MI",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,30,3.2,0.174,0.35,37.3,77590,3.8,25.62,32,38.36,44.19,47.04,53290,66560,79780,91910,97840,,
MI,11460,"Ann Arbor, MI",13-2082,Tax Preparers,detailed,50,25.2,0.278,0.59,17.73,36870,11.7,10.87,12.51,14.27,20.94,32.37,22600,26020,29680,43560,67330,,
MI,11460,"Ann Arbor, MI",13-2099,"Financial Specialists, All Other",detailed,400,17.7,2.048,1.81,28.37,59010,2.3,19.58,21.64,26.4,34.01,41.91,40730,45020,54910,70740,87180,,
MI,11460,"Ann Arbor, MI",15-0000,Computer and Mathematical Occupations,major,7380,5.7,38.101,1.39,32.27,67120,3.9,14.85,23.09,31.19,40.75,51.88,30880,48030,64870,84760,107910,,
MI,11460,"Ann Arbor, MI",15-1121,Computer Systems Analysts,detailed,440,9.7,2.249,0.61,34.62,72010,3.8,20.53,27.15,33.68,41.58,51.21,42690,56470,70050,86480,106510,,
MI,11460,"Ann Arbor, MI",15-1122,Information Security Analysts,detailed,60,15.5,0.306,0.55,42.34,88070,7.4,25.74,29.88,39.56,55.64,68.44,53540,62150,82280,115720,142340,,
MI,11460,"Ann Arbor, MI",15-1131,Computer Programmers,detailed,930,6.7,4.822,1.98,28.91,60140,3.7,16.85,23.27,28.12,34.9,42.89,35040,48410,58490,72600,89220,,
MI,11460,"Ann Arbor, MI",15-1132,"Software Developers, Applications",detailed,1340,15.7,6.911,1.54,38.81,80730,1.8,25.29,31.11,37.64,46.29,55.19,52590,64710,78290,96290,114800,,
MI,11460,"Ann Arbor, MI",15-1133,"Software Developers, Systems Software",detailed,730,23.5,3.782,1.26,40.23,83690,2.9,25.72,31.31,38.16,48.4,57.72,53490,65120,79370,100680,120060,,
MI,11460,"Ann Arbor, MI",15-1134,Web Developers,detailed,280,9.3,1.453,1.84,25.48,53000,4.8,12.85,17.43,23.97,30.71,42,26730,36260,49870,63870,87370,,
MI,11460,"Ann Arbor, MI",15-1141,Database Administrators,detailed,240,22.5,1.227,1.43,33.83,70370,2.9,22.58,26.39,32.97,41.53,46.72,46960,54900,68570,86370,97170,,
MI,11460,"Ann Arbor, MI",15-1142,Network and Computer Systems Administrators,detailed,620,16.3,3.216,1.2,36.16,75210,7.7,20.73,25.05,32.01,42.37,57.55,43130,52100,66590,88140,119700,,
MI,11460,"Ann Arbor, MI",15-1143,Computer Network Architects,detailed,**,**,**,**,38.63,80360,9.3,19.19,28.78,35.49,49.04,62.5,39910,59870,73820,102010,129990,,
MI,11460,"Ann Arbor, MI",15-1151,Computer User Support Specialists,detailed,1710,6.4,8.815,2.19,21.9,45550,8.2,9.37,12.79,20.22,29.82,36.59,19480,26610,42050,62030,76100,,
MI,11460,"Ann Arbor, MI",15-1152,Computer Network Support Specialists,detailed,170,25.7,0.884,0.69,27.74,57710,6.2,15.94,18.2,26.44,34.12,45.75,33150,37860,54990,70960,95160,,
MI,11460,"Ann Arbor, MI",15-1199,"Computer Occupations, All Other",detailed,360,10.8,1.86,1.3,33.68,70060,5,17.02,24.88,31.62,43.94,54.16,35400,51740,65760,91390,112660,,
MI,11460,"Ann Arbor, MI",15-2031,Operations Research Analysts,detailed,230,26.4,1.178,2.22,40.4,84030,3.6,21.88,31.35,39.42,49.88,63.53,45500,65220,81990,103750,132150,,
MI,11460,"Ann Arbor, MI",15-2041,Statisticians,detailed,100,26.3,0.493,2.51,35.2,73210,4.4,22.69,25.55,30.52,42.11,55.5,47200,53150,63480,87600,115440,,
MI,11460,"Ann Arbor, MI",17-0000,Architecture and Engineering Occupations,major,4610,16.6,23.812,1.32,35.9,74660,3.4,18.68,24.9,33.62,43.8,54.74,38850,51780,69930,91090,113860,,
MI,11460,"Ann Arbor, MI",17-1011,"Architects, Except Landscape and Naval",detailed,120,20.7,0.618,0.97,31.74,66020,4,23.97,25.95,29.22,35.54,44.64,49850,53980,60780,73910,92860,,
MI,11460,"Ann Arbor, MI",17-1012,Landscape Architects,detailed,70,46.1,0.343,2.83,27.76,57750,11.3,19.44,21.05,29.93,33.92,36.33,40440,43770,62250,70560,75560,,
MI,11460,"Ann Arbor, MI",17-1022,Surveyors,detailed,40,41.5,0.198,0.64,30.23,62870,6.8,19.28,23.81,27.22,32.9,49.9,40100,49530,56620,68420,103790,,
MI,11460,"Ann Arbor, MI",17-2031,Biomedical Engineers,detailed,100,0.4,0.52,3.6,35.8,74460,2.3,23.24,27.3,33.69,42.14,52.47,48330,56790,70070,87660,109140,,
MI,11460,"Ann Arbor, MI",17-2041,Chemical Engineers,detailed,90,42.3,0.456,1.84,38.3,79670,4.1,27.12,30.98,34.75,45.37,55.59,56410,64440,72280,94370,115630,,
MI,11460,"Ann Arbor, MI",17-2051,Civil Engineers,detailed,260,23.6,1.322,0.67,32.76,68140,4.5,18.4,23.68,32.13,41.56,50.09,38260,49260,66830,86450,104190,,
MI,11460,"Ann Arbor, MI",17-2071,Electrical Engineers,detailed,**,**,**,**,42.22,87820,3.9,28.21,33.67,41.15,49.06,56.84,58670,70040,85580,102050,118230,,
MI,11460,"Ann Arbor, MI",17-2072,"Electronics Engineers, Except Computer",detailed,60,32,0.314,0.3,35.67,74200,2.7,23.4,28.81,34.82,42.98,52.64,48680,59920,72420,89400,109480,,
MI,11460,"Ann Arbor, MI",17-2081,Environmental Engineers,detailed,**,**,**,**,44.83,93250,3.2,31.61,35.42,48.47,53.01,55.59,65740,73670,100810,110260,115620,,
MI,11460,"Ann Arbor, MI",17-2112,Industrial Engineers,detailed,1070,22.7,5.521,3.27,39.03,81190,2.2,24.9,30.27,38.07,44.69,55.11,51800,62950,79180,92950,114620,,
MI,11460,"Ann Arbor, MI",17-2141,Mechanical Engineers,detailed,780,9.3,4.019,2.07,39.08,81300,2.7,21.12,30.34,39.14,48.62,55.59,43930,63100,81400,101120,115620,,
MI,11460,"Ann Arbor, MI",17-2199,"Engineers, All Other",detailed,180,14.9,0.945,1.01,39.67,82500,3,20.05,28.13,39.71,47.31,58.13,41710,58520,82600,98410,120920,,
MI,11460,"Ann Arbor, MI",17-3011,Architectural and Civil Drafters,detailed,50,26.8,0.255,0.4,25.57,53190,16.8,12.38,14.49,21.67,29.65,47.93,25750,30130,45070,61680,99700,,
MI,11460,"Ann Arbor, MI",17-3013,Mechanical Drafters,detailed,110,14,0.557,1.15,25.93,53940,4.3,16.52,20.82,26.28,31.45,35.22,34360,43300,54670,65420,73260,,
MI,11460,"Ann Arbor, MI",17-3022,Civil Engineering Technicians,detailed,110,23.1,0.589,1.08,21.51,44740,3.8,14.09,16.99,21.42,26.11,29.11,29310,35330,44560,54310,60560,,
MI,11460,"Ann Arbor, MI",17-3023,Electrical and Electronics Engineering Technicians,detailed,**,**,**,**,25.38,52800,2.8,18.66,21.59,25.3,28.5,33.55,38800,44920,52620,59280,69780,,
MI,11460,"Ann Arbor, MI",17-3025,Environmental Engineering Technicians,detailed,90,8.4,0.441,3.09,23.27,48410,2.4,10.87,16.01,23.9,28.35,37.01,22610,33290,49710,58970,76990,,
MI,11460,"Ann Arbor, MI",17-3026,Industrial Engineering Technicians,detailed,200,35.4,1.042,2.01,24.39,50720,4.6,15.46,18.67,22.17,28.14,39.29,32170,38840,46120,58530,81730,,
MI,11460,"Ann Arbor, MI",17-3027,Mechanical Engineering Technicians,detailed,130,22,0.67,1.87,20.66,42980,4.9,11.01,14.85,18.16,27.17,33.52,22900,30880,37780,56520,69710,,
MI,11460,"Ann Arbor, MI",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,150,6.1,0.798,1.6,24.05,50030,6,13.41,17.1,22.56,29.54,36.97,27900,35560,46930,61450,76900,,
MI,11460,"Ann Arbor, MI",19-0000,"Life, Physical, and Social Science Occupations",major,7080,4.2,36.545,4.31,22.84,47510,9.7,9.72,13.38,18.95,27.38,38.99,20230,27830,39420,56950,81110,,
MI,11460,"Ann Arbor, MI",19-1021,Biochemists and Biophysicists,detailed,50,16.8,0.26,1.28,30.01,62430,2,20.09,23.51,29.04,34.96,43.57,41790,48910,60410,72710,90630,,
MI,11460,"Ann Arbor, MI",19-1029,"Biological Scientists, All Other",detailed,70,2,0.371,1.56,26.95,56060,3.2,12.58,19.06,23.02,33.7,44.08,26170,39650,47870,70090,91680,,
MI,11460,"Ann Arbor, MI",19-1042,"Medical Scientists, Except Epidemiologists",detailed,670,1.4,3.445,4.7,29.2,60750,5.3,19.9,22.65,26.72,32.24,39.73,41400,47110,55580,67060,82640,,
MI,11460,"Ann Arbor, MI",19-2012,Physicists,detailed,80,9.2,0.43,3.14,43.53,90550,6.4,19.85,22.88,38.47,56.29,81.7,41280,47590,80020,117080,169930,,
MI,11460,"Ann Arbor, MI",19-2031,Chemists,detailed,290,44.1,1.514,2.32,34.47,71710,7.8,17.26,20.77,27.77,35.46,51.71,35900,43190,57770,73750,107550,,
MI,11460,"Ann Arbor, MI",19-2032,Materials Scientists,detailed,50,32.6,0.256,4.18,35.81,74480,16.9,18.36,21.26,34.75,45.83,63.6,38190,44230,72280,95330,132280,,
MI,11460,"Ann Arbor, MI",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,140,14.4,0.745,1.15,50.12,104240,12.3,19.31,26,46.42,57.26,89.31,40170,54080,96550,119110,185760,,
MI,11460,"Ann Arbor, MI",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,50,37,0.265,0.98,35.01,72820,18.3,13.06,21.64,27.44,39.17,64.31,27160,45020,57070,81470,133770,,
MI,11460,"Ann Arbor, MI",19-2099,"Physical Scientists, All Other",detailed,130,45.7,0.657,3.39,41.14,85560,7.9,21.18,31.36,41.4,53,58.44,44060,65240,86100,110250,121560,,
MI,11460,"Ann Arbor, MI",19-3022,Survey Researchers,detailed,370,3.6,1.914,14.35,18.81,39120,8.3,10.61,12.55,16.3,21.33,32.18,22070,26110,33890,44370,66940,,
MI,11460,"Ann Arbor, MI",19-3031,"Clinical, Counseling, and School Psychologists",detailed,210,5.9,1.104,1.39,36.61,76150,6.4,22.29,27.02,32.84,38.29,47.51,46360,56190,68310,79640,98810,,
MI,11460,"Ann Arbor, MI",19-3039,"Psychologists, All Other",detailed,100,6.2,0.511,6.44,39.5,82160,3.7,22.08,37.15,38,47.03,55.58,45920,77270,79040,97830,115610,,
MI,11460,"Ann Arbor, MI",19-3041,Sociologists,detailed,190,11.9,0.969,53.98,37.59,78190,5.5,23.26,27.22,34.32,45.41,57.4,48370,56610,71380,94450,119390,,
MI,11460,"Ann Arbor, MI",19-4021,Biological Technicians,detailed,1860,1.8,9.605,17.2,17.55,36510,3.9,9.22,11.78,16.46,20.42,24.26,19180,24510,34230,42480,50450,,
MI,11460,"Ann Arbor, MI",19-4031,Chemical Technicians,detailed,430,15.3,2.238,4.76,19.44,40440,8.3,9.69,14.64,18.2,22.83,32.23,20140,30450,37860,47490,67040,,
MI,11460,"Ann Arbor, MI",19-4041,Geological and Petroleum Technicians,detailed,**,**,**,**,24.45,50850,3.7,17.48,20.42,24.3,27.65,29.65,36370,42470,50550,57520,61670,,
MI,11460,"Ann Arbor, MI",19-4061,Social Science Research Assistants,detailed,1240,2.4,6.382,31.53,15.46,32150,4,9.94,11.75,14.14,17.55,22.05,20680,24440,29410,36510,45850,,
MI,11460,"Ann Arbor, MI",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,90,4.8,0.479,2.02,19.78,41150,4.9,10.71,14.04,20.58,23.81,28.61,22280,29200,42800,49530,59500,,
MI,11460,"Ann Arbor, MI",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,680,2.1,3.518,8.05,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,11460,"Ann Arbor, MI",21-0000,Community and Social Service Occupations,major,2550,7,13.148,0.91,22.8,47420,3.6,12.85,16.36,21.21,28.45,34.95,26730,34020,44120,59170,72690,,
MI,11460,"Ann Arbor, MI",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,360,19.3,1.86,1.02,27.91,58060,4.8,17.17,21.49,28.66,34.02,37.83,35720,44700,59610,70770,78690,,
MI,11460,"Ann Arbor, MI",21-1014,Mental Health Counselors,detailed,140,2.3,0.706,0.8,17.93,37290,2.6,14.99,16.17,17.91,20.22,22.29,31190,33630,37260,42050,46360,,
MI,11460,"Ann Arbor, MI",21-1021,"Child, Family, and School Social Workers",detailed,380,9.1,1.951,0.93,25.17,52350,2.7,15.61,19.19,25.82,28.98,34.99,32470,39920,53710,60290,72780,,
MI,11460,"Ann Arbor, MI",21-1022,Healthcare Social Workers,detailed,260,5.2,1.336,1.24,24.11,50140,4,14.78,17.44,23.3,28.56,35.98,30750,36290,48460,59410,74840,,
MI,11460,"Ann Arbor, MI",21-1023,Mental Health and Substance Abuse Social Workers,detailed,190,23.9,0.958,1.14,19.85,41280,8.7,11.95,13.25,19.21,24.84,30.19,24850,27550,39950,51670,62790,,
MI,11460,"Ann Arbor, MI",21-1029,"Social Workers, All Other",detailed,160,5.3,0.807,1.8,25.23,52480,9.9,14.42,16.88,22.84,33.36,38.35,30000,35110,47510,69390,79780,,
MI,11460,"Ann Arbor, MI",21-1091,Health Educators,detailed,120,7.9,0.639,1.51,25.39,52810,8.4,10.38,20.13,26.43,30.61,36.21,21600,41870,54980,63680,75320,,
MI,11460,"Ann Arbor, MI",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,90,4.8,0.464,0.7,27.63,57460,2.2,22.3,25.03,27.76,29.8,32.98,46380,52060,57740,61980,68600,,
MI,11460,"Ann Arbor, MI",21-1093,Social and Human Service Assistants,detailed,380,25.6,1.954,0.72,16.51,34340,2.2,12.04,14.48,16.54,18.24,20.98,25050,30110,34400,37950,43630,,
MI,11460,"Ann Arbor, MI",21-1094,Community Health Workers,detailed,140,19.3,0.702,2.41,15.54,32320,12.4,8.2,9.27,15.93,19.45,22.93,17050,19280,33130,40460,47690,,
MI,11460,"Ann Arbor, MI",21-1099,"Community and Social Service Specialists, All Other",detailed,110,32.4,0.567,0.74,20.46,42560,3.5,11.14,16.17,19.61,23.44,31.55,23170,33640,40780,48750,65610,,
MI,11460,"Ann Arbor, MI",21-2011,Clergy,detailed,70,7.5,0.365,1.08,26.95,56050,6.5,16.34,19.89,25.58,31.38,41.98,33990,41370,53200,65270,87320,,
MI,11460,"Ann Arbor, MI",23-0000,Legal Occupations,major,970,9.8,5.006,0.64,45.24,94090,14.8,18.72,22.51,35.7,55.35,89.86,38950,46810,74260,115130,186920,,
MI,11460,"Ann Arbor, MI",23-1011,Lawyers,detailed,650,11.7,3.369,0.75,56,116480,15.4,22.9,33.54,45.59,70.05,#,47640,69760,94830,145710,#,,
MI,11460,"Ann Arbor, MI",23-2011,Paralegals and Legal Assistants,detailed,190,27.4,0.978,0.48,22.9,47640,7.4,12.85,19.27,21.64,25.88,32.44,26720,40090,45010,53820,67470,,
MI,11460,"Ann Arbor, MI",25-0000,"Education, Training, and Library Occupations",major,23940,5.1,123.536,1.92,35.38,73600,10.7,11.54,16.72,27.54,46.51,71.34,24010,34770,57280,96740,148390,,
MI,11460,"Ann Arbor, MI",25-1011,"Business Teachers, Postsecondary",detailed,880,0.5,4.518,7.14,*,142230,8.4,*,*,*,*,*,73540,94390,133250,172900,#,True,
MI,11460,"Ann Arbor, MI",25-1021,"Computer Science Teachers, Postsecondary",detailed,890,0.3,4.583,17.38,*,122620,2.9,*,*,*,*,*,83570,95330,118490,151020,176360,True,
MI,11460,"Ann Arbor, MI",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,500,0.9,2.59,6.3,*,120990,4.3,*,*,*,*,*,75710,100870,117910,149520,175160,True,
MI,11460,"Ann Arbor, MI",25-1071,"Health Specialties Teachers, Postsecondary",detailed,2380,0.1,12.281,10.52,*,164840,13.7,*,*,*,*,*,65490,104680,160860,#,#,True,
MI,11460,"Ann Arbor, MI",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,170,3.9,0.901,2.09,*,77050,8.7,*,*,*,*,*,45890,53440,67230,100900,116230,True,
MI,11460,"Ann Arbor, MI",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1210,1.7,6.24,11.19,*,74120,2.2,*,*,*,*,*,52010,62020,71240,86670,105440,True,
MI,11460,"Ann Arbor, MI",25-2011,"Preschool Teachers, Except Special Education",detailed,270,21.2,1.4,0.54,16.12,33540,7.7,10.28,11.89,14.4,18.05,22.72,21370,24720,29950,37540,47270,,
MI,11460,"Ann Arbor, MI",25-2012,"Kindergarten Teachers, Except Special Education",detailed,230,14.3,1.202,1,*,40920,21.4,*,*,*,*,*,22130,25330,30070,57690,76660,True,
MI,11460,"Ann Arbor, MI",25-2021,"Elementary School Teachers, Except Special Education",detailed,1280,15.5,6.609,0.63,*,59320,3.8,*,*,*,*,*,35030,45720,62380,72370,83410,True,
MI,11460,"Ann Arbor, MI",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,460,37.3,2.392,0.5,*,56990,3.7,*,*,*,*,*,39680,46360,56450,67640,74880,True,
