PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9121,Natural Sciences Managers,detailed,**,**,**,**,58.26,121180,7.4,22.38,30.04,54.73,76.66,98.12,46560,62470,113830,159460,204100,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9131,Postmasters and Mail Superintendents,detailed,110,0,0.019,0.18,41.75,86850,2.3,33.53,36.68,40.61,45.22,51.9,69740,76290,84460,94060,107950,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9141,"Property, Real Estate, and Community Association Managers",detailed,12020,5.4,2.079,1.62,32.29,67150,2.8,13.36,19.56,27.52,40.43,54.45,27790,40680,57230,84100,113250,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9151,Social and Community Service Managers,detailed,5430,5,0.939,1.04,38.85,80800,3.7,21.1,26.89,34.16,45.8,62.69,43880,55940,71060,95270,130390,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9161,Emergency Management Directors,detailed,160,9,0.027,0.4,58.83,122370,3.4,35.28,42.88,55.59,70.51,84.43,73380,89190,115630,146650,175600,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",11-9199,"Managers, All Other",detailed,15660,3,2.707,0.94,63.09,131230,1.3,33.08,43.91,57.82,76.11,97.81,68810,91340,120260,158310,203440,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-0000,Business and Financial Operations Occupations,major,352020,1.3,60.864,1.17,38.77,80630,0.7,18.67,25.41,34.59,46.82,61.48,38840,52850,71950,97380,127870,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,4570,19.5,0.79,8.24,44.29,92130,8.4,11.67,17.14,31.97,52.71,#,24280,35650,66510,109630,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,250,16.7,0.043,0.53,31.4,65310,4.5,18.18,23.36,28.92,37.52,49.35,37810,48590,60160,78040,102660,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,8220,10.9,1.421,1.82,29.5,61350,4.9,13.37,17.31,23.7,34.56,48.78,27820,36010,49300,71870,101450,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,12790,3,2.212,1.04,34.47,71690,1.5,19.34,25.09,32.55,42.18,52.26,40240,52180,67710,87730,108690,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,11380,8,1.968,1.01,34.76,72310,1.7,21.06,26.39,33.9,40.66,49.5,43800,54900,70500,84570,102960,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1032,"Insurance Appraisers, Auto Damage",detailed,920,25.4,0.16,1.48,29.06,60450,3,19.71,22.95,28.14,34.97,41.46,41010,47730,58540,72730,86230,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1041,Compliance Officers,detailed,12480,3.4,2.157,1.11,37.81,78640,2,22.3,28.24,38.11,44.57,52.88,46380,58750,79280,92710,109990,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1051,Cost Estimators,detailed,8170,5.1,1.413,0.92,33.39,69460,2.1,16.99,23.71,30.82,42.38,51.12,35340,49310,64110,88140,106330,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1071,Human Resources Specialists,detailed,21290,4.1,3.681,0.98,35.46,73760,2.1,18.61,23.79,31.21,42.19,56.7,38710,49490,64910,87750,117940,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1075,Labor Relations Specialists,detailed,3560,11.3,0.615,1.09,39.62,82410,5.5,16.08,23.01,42.1,52,62.59,33440,47860,87560,108170,130180,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1081,Logisticians,detailed,6320,5.9,1.092,1.05,40.61,84460,1.4,25.16,30.68,39.71,49.71,59.58,52330,63820,82590,103390,123920,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1111,Management Analysts,detailed,32400,4.2,5.601,1.23,46.25,96200,2.1,24.52,31.72,41.72,54.66,73.98,51000,65970,86780,113700,153870,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1121,"Meeting, Convention, and Event Planners",detailed,5370,7.3,0.929,1.36,25.11,52240,3.6,11.79,16.77,22.87,32.07,39.91,24530,34890,47570,66700,83010,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1131,Fundraisers,detailed,2120,9,0.366,0.75,33.24,69140,2.1,18.42,24.37,32.14,39.73,48.92,38320,50680,66850,82640,101760,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,2890,6.9,0.5,0.89,36.53,75980,2.7,21.69,27.27,34.63,43.92,55.74,45110,56720,72020,91360,115950,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1151,Training and Development Specialists,detailed,9200,5.5,1.591,0.83,31.76,66050,1.9,16.11,20.2,29.75,41.08,49.54,33500,42010,61880,85450,103030,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1161,Market Research Analysts and Marketing Specialists,detailed,34750,3.8,6.008,1.51,34.57,71900,1.4,16.31,21.71,30.14,42.84,59.97,33920,45160,62690,89110,124730,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-1199,"Business Operations Specialists, All Other",detailed,49150,2.4,8.498,1.24,37.58,78170,1.4,18.73,25.5,34.56,46.96,59.37,38960,53030,71890,97690,123490,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2011,Accountants and Auditors,detailed,60960,3.9,10.54,1.19,39.24,81620,1.5,20.97,27.05,34.98,46.45,61.29,43630,56260,72750,96620,127490,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2021,Appraisers and Assessors of Real Estate,detailed,1590,10.7,0.276,0.64,40.21,83640,2.8,23.69,29.7,40.22,48.41,58.11,49270,61770,83660,100700,120870,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2031,Budget Analysts,detailed,2600,10.8,0.45,1.16,44.61,92790,1.6,27.51,34.69,43.76,53.78,64.04,57220,72160,91020,111860,133200,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2041,Credit Analysts,detailed,3490,7,0.604,1.16,43.24,89930,3.7,21.12,27.76,36.16,50.53,72.88,43930,57740,75220,105090,151600,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2051,Financial Analysts,detailed,11820,4.4,2.043,1.02,46.78,97300,1.5,26.35,32.72,41.75,54.42,72.92,54800,68070,86830,113200,151670,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2052,Personal Financial Advisors,detailed,10180,7.4,1.76,1.22,65.25,135730,4.7,21.8,30.45,46.53,92.13,#,45340,63340,96770,191630,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2053,Insurance Underwriters,detailed,3190,11.4,0.552,0.85,38.94,80990,4.7,18.77,25.43,34.51,48.43,63.23,39040,52890,71780,100740,131520,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2061,Financial Examiners,detailed,1800,7.5,0.311,0.88,48.04,99930,4.1,27.24,34.85,44.46,58.46,75.22,56660,72490,92480,121590,156460,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2071,Credit Counselors,detailed,1600,12.4,0.276,1.14,25.93,53930,4.1,15.87,18.93,23.78,28.77,38.48,33010,39380,49470,59840,80030,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2072,Loan Officers,detailed,17470,8.3,3.02,1.39,39.87,82930,3,15.96,23.54,33.3,48.87,68.56,33200,48970,69270,101640,142600,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,1640,0.7,0.284,0.68,38.76,80610,1.5,23.37,29.27,36.96,49.55,55.9,48600,60870,76870,103060,116270,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2082,Tax Preparers,detailed,4620,14.5,0.798,1.6,27.29,56770,5.7,11.36,16.08,23.52,36.08,50.04,23620,33450,48920,75040,104070,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",13-2099,"Financial Specialists, All Other",detailed,5230,7.2,0.905,1.03,39.22,81590,2.9,21.96,27.01,34.55,47.08,61.91,45690,56180,71870,97930,128780,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-0000,Computer and Mathematical Occupations,major,161410,2.6,27.908,0.94,44.39,92330,0.8,20.89,29.64,42.65,57.34,71.71,43460,61660,88710,119270,149160,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1111,Computer and Information Research Scientists,detailed,1100,34.5,0.19,1.01,56.1,116680,4.7,28.43,41.79,53.53,69.76,86,59140,86920,111340,145090,178890,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1121,Computer Systems Analysts,detailed,19850,5.9,3.433,0.85,45.09,93800,1.3,24.52,33.31,44.15,56.49,67.88,51010,69280,91830,117500,141200,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1122,Information Security Analysts,detailed,2650,6.7,0.459,0.66,50.12,104250,1.5,29.33,39.79,49.64,60.25,73.79,61010,82760,103240,125330,153480,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1131,Computer Programmers,detailed,11560,8,1.998,1.03,41.69,86710,1.7,21.89,31.36,40.37,51.85,62.74,45530,65230,83960,107850,130510,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1132,"Software Developers, Applications",detailed,26840,5,4.64,0.82,53.78,111870,1.1,31.55,41.47,52.91,63.67,77.69,65630,86250,110060,132440,161590,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1133,"Software Developers, Systems Software",detailed,21780,7.3,3.765,1.29,57.04,118650,1.9,32.24,42.91,56.38,70.9,82.3,67050,89260,117270,147460,171180,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1134,Web Developers,detailed,8660,6.7,1.497,1.62,36.42,75750,2,17.74,22.59,32.41,46.79,61.85,36900,46980,67410,97330,128650,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1141,Database Administrators,detailed,4110,4.9,0.711,0.88,44.33,92200,1.7,22.4,29.49,44.56,57.63,68.29,46590,61340,92690,119870,142050,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1142,Network and Computer Systems Administrators,detailed,14780,3.7,2.556,0.95,42.88,89200,1.2,22.45,31.39,42.01,54.2,64.81,46690,65290,87370,112740,134810,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1143,Computer Network Architects,detailed,4630,9.6,0.8,0.72,55.09,114580,1.9,30.62,41.23,55.08,69,78.58,63690,85770,114570,143520,163450,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1151,Computer User Support Specialists,detailed,23170,4.6,4.007,0.93,27.75,57720,1.2,15.08,19.92,26.53,34.81,43.31,31360,41440,55190,72400,90080,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1152,Computer Network Support Specialists,detailed,6170,7.7,1.066,0.79,35.54,73920,1.8,19.38,25.36,33.45,43.04,56.56,40310,52740,69580,89520,117650,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1199,"Computer Occupations, All Other",detailed,9750,6.7,1.687,0.91,40.26,83740,1.8,18.23,24.64,37.81,53.45,66.04,37920,51260,78640,111180,137370,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-2011,Actuaries,detailed,720,17.8,0.125,0.88,52.6,109410,2.3,30.96,39.78,49.09,65.48,77.3,64400,82740,102110,136210,160770,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-2021,Mathematicians,detailed,140,7.8,0.025,1.27,42.91,89250,9.7,24.61,27.76,45.28,57.94,62.81,51180,57750,94180,120510,130650,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-2031,Operations Research Analysts,detailed,4350,8.1,0.751,0.97,40.69,84640,1.7,22.22,29.18,39.94,49.85,61.83,46220,60700,83070,103680,128610,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-2041,Statisticians,detailed,1060,10.2,0.183,0.77,38.27,79600,2.9,21.52,27.95,36.89,47.01,57.48,44760,58140,76720,97790,119550,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",15-2099,"Mathematical Science Occupations, All Other",detailed,80,10.9,0.014,0.96,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-0000,Architecture and Engineering Occupations,major,100720,2.5,17.414,0.98,45.96,95590,1.3,23.95,31.82,43.2,58.19,74.02,49820,66190,89850,121040,153960,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-1011,"Architects, Except Landscape and Naval",detailed,5530,10.9,0.955,1.34,43.93,91370,5,24.55,30.09,39.03,50.12,67.31,51060,62580,81180,104260,140000,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-1012,Landscape Architects,detailed,1170,27.2,0.203,1.46,37.13,77220,6,24.83,27.84,33.89,46.25,56.89,51640,57900,70500,96200,118330,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-1021,Cartographers and Photogrammetrists,detailed,530,19.8,0.092,1.06,39.39,81930,2.8,27.85,33.56,39.13,46.19,53.6,57930,69810,81390,96080,111490,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-1022,Surveyors,detailed,1110,12.6,0.192,0.62,41.62,86570,3.3,23.68,34.79,43.08,48.52,56.82,49250,72350,89600,100910,118180,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2011,Aerospace Engineers,detailed,5010,10.3,0.866,1.78,60.54,125920,3.2,36.23,45.88,60,74.56,87.81,75350,95440,124800,155080,182640,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2021,Agricultural Engineers,detailed,**,**,**,**,39.69,82560,10.5,31.24,33.33,36.8,45.77,56.36,64980,69330,76540,95210,117230,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2031,Biomedical Engineers,detailed,1260,16.5,0.218,1.49,43.85,91210,4.4,22.11,29.65,41.28,55.1,64.52,45980,61660,85860,114610,134200,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2041,Chemical Engineers,detailed,550,18.5,0.094,0.41,45.54,94730,4,24.36,29.57,41.48,60.58,74.46,50660,61500,86280,126000,154880,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2051,Civil Engineers,detailed,10740,5.2,1.857,0.91,51.6,107330,1.8,30.94,39.71,52.01,61.27,74.08,64350,82590,108190,127440,154080,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2061,Computer Hardware Engineers,detailed,3480,24.4,0.601,1.16,65.01,135220,3,38.39,49.38,63.05,78.48,95.54,79850,102700,131140,163240,198730,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2071,Electrical Engineers,detailed,7420,6.3,1.283,0.98,52.78,109790,2.5,31.58,38.01,51.66,67.13,78.33,65680,79060,107460,139640,162920,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2072,"Electronics Engineers, Except Computer",detailed,8310,7.7,1.436,1.53,53.33,110940,2.3,30.4,37.76,50.17,68.39,81.52,63220,78530,104360,142250,169550,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2081,Environmental Engineers,detailed,1980,11.2,0.342,0.92,54.12,112570,2.3,36.18,43.85,52.01,61.27,76.63,75250,91210,108190,127440,159400,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,1090,11.3,0.189,1.04,49.85,103680,1.9,33.79,41.58,51.28,57.78,63.85,70290,86480,106660,120180,132810,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2112,Industrial Engineers,detailed,9860,4.5,1.704,0.93,49.87,103720,2.5,29.38,36.69,47.1,60.16,76.23,61120,76310,97960,125120,158560,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2121,Marine Engineers and Naval Architects,detailed,60,44.5,0.011,0.19,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2131,Materials Engineers,detailed,990,10,0.171,0.89,51.05,106180,3.5,28.52,37.32,50.44,64.52,76.59,59310,77620,104920,134200,159310,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2141,Mechanical Engineers,detailed,9000,7.2,1.556,0.76,48.55,100980,1.7,27.76,34.87,46.52,61.22,74.92,57730,72530,96770,127340,155840,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,110,32.5,0.02,0.39,59.5,123760,5.1,36.67,52.01,61.2,63.93,88.92,76270,108180,127290,132970,184940,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2171,Petroleum Engineers,detailed,630,35.8,0.109,0.47,66.12,137540,7.8,43.24,50.87,59.44,73.81,95.93,89950,105810,123640,153530,199530,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-2199,"Engineers, All Other",detailed,4580,7.3,0.792,0.9,50.31,104640,2.2,27.9,37.31,50.19,62.17,74.73,58030,77610,104390,129300,155440,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3011,Architectural and Civil Drafters,detailed,5580,11.1,0.964,1.4,29.42,61190,3,17.64,22.53,28.7,36.04,43.09,36680,46860,59700,74960,89630,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3012,Electrical and Electronics Drafters,detailed,2080,49.1,0.36,1.89,31.05,64580,4.3,19.59,24.08,30.91,37.22,43.72,40750,50090,64300,77420,90940,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3013,Mechanical Drafters,detailed,1440,7.3,0.249,0.55,28.51,59290,2,17.16,21.29,26.7,34.86,43.18,35690,44290,55540,72510,89810,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3019,"Drafters, All Other",detailed,410,10.4,0.07,0.64,29.1,60520,5.6,16.85,20.74,26.48,36.35,46.68,35060,43140,55080,75620,97090,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3021,Aerospace Engineering and Operations Technicians,detailed,830,28.8,0.144,1.68,33.59,69870,2.4,23.53,28.44,33.98,38.25,44.2,48940,59150,70670,79550,91930,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3022,Civil Engineering Technicians,detailed,2810,8.6,0.486,0.95,35.98,74850,3.7,20.66,28.54,35.68,44.59,49.97,42970,59360,74210,92750,103930,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3023,Electrical and Electronics Engineering Technicians,detailed,5860,7.1,1.013,1.05,29.97,62350,1.9,16.66,22.25,29.59,36.85,45.07,34650,46280,61540,76640,93750,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3024,Electro-Mechanical Technicians,detailed,740,33,0.128,1.32,27.11,56400,3.4,16.04,21.22,26.71,30.76,38.67,33370,44130,55560,63970,80440,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3025,Environmental Engineering Technicians,detailed,500,19.3,0.087,0.73,34.37,71490,5.4,19.23,25.63,30.09,41.1,56,40000,53320,62590,85490,116490,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3026,Industrial Engineering Technicians,detailed,1510,11.7,0.26,0.58,33.37,69410,2.5,18.11,24,31.93,42.58,50.5,37670,49920,66420,88570,105030,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3027,Mechanical Engineering Technicians,detailed,1700,16,0.294,0.91,30.51,63450,1.9,18.26,24.49,31.01,37.02,42.79,37980,50950,64490,77000,89000,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,2730,10.4,0.472,0.89,32.64,67900,1.9,18.11,24.04,31.92,41.01,48.39,37670,50000,66400,85310,100660,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3031,Surveying and Mapping Technicians,detailed,960,13.6,0.167,0.43,33.55,69780,4.6,15.33,27.22,34.27,42.13,47.87,31890,56620,71280,87620,99580,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-0000,"Life, Physical, and Social Science Occupations",major,47570,6.1,8.225,1,36.65,76230,2,16.8,22.84,33.62,47.08,59.46,34950,47500,69930,97930,123680,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1012,Food Scientists and Technologists,detailed,410,14.9,0.072,0.71,30.56,63560,3.1,17.5,22.96,28.21,36.87,47.07,36410,47760,58680,76680,97910,,
