PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,11-9199,"Managers, All Other",detailed,90,15.3,0.891,0.28,44.89,93370,10.9,21.29,27.04,40.68,55.33,75.32,44280,56230,84620,115080,156670,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-0000,Business and Financial Operations Occupations,major,3340,3,32.676,0.61,32.58,67760,1.9,18.72,23.64,29.65,38.73,48.83,38930,49160,61680,80560,101560,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1020,Buyers and Purchasing Agents,detailed,450,5,4.38,1.56,28.03,58310,2,17.8,22.12,27.34,33.43,40.08,37030,46010,56860,69540,83360,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1041,Compliance Officers,detailed,90,10.4,0.916,0.44,32.84,68310,2.1,20.96,25.04,32.56,38.47,47.57,43600,52080,67720,80020,98940,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1051,Cost Estimators,detailed,100,14.5,0.996,0.68,30.07,62540,4.7,19.9,23.33,29.03,36.47,43.45,41390,48530,60390,75850,90380,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1071,Human Resources Specialists,detailed,280,6.3,2.698,0.66,30.67,63790,2.6,18.37,22.68,29.03,37.58,47.22,38200,47180,60390,78170,98220,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1081,Logisticians,detailed,60,12.8,0.592,0.5,31.4,65310,4.5,20.5,22.36,27.4,40.47,47.86,42630,46500,56980,84180,99540,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1111,Management Analysts,detailed,230,7.5,2.277,0.48,42.3,87990,4.9,24.76,30.02,38.63,48.27,62.83,51490,62430,80350,100400,130680,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1121,"Meeting, Convention, and Event Planners",detailed,140,19.3,1.379,1.81,21.81,45360,4.5,12.93,15.36,21.93,27.39,30.67,26890,31950,45610,56960,63800,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1131,Fundraisers,detailed,150,10.7,1.471,2.81,28.17,58600,5,16.13,20.75,26.43,35.44,45.15,33540,43160,54980,73720,93920,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,2.6,0.494,0.86,32.01,66580,2.2,20.72,23.92,29.92,39.35,47.74,43090,49760,62240,81850,99300,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1151,Training and Development Specialists,detailed,170,6.5,1.627,0.81,33.37,69400,1.8,24.07,27.66,33.28,38.1,44.04,50070,57530,69220,79250,91610,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1161,Market Research Analysts and Marketing Specialists,detailed,250,11.2,2.42,0.55,29.09,60510,2.6,17.62,21.79,26.94,34.78,45.52,36650,45320,56030,72330,94690,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-1199,"Business Operations Specialists, All Other",detailed,110,10.9,1.123,0.15,36.5,75920,3.1,22.43,27.24,35,43.5,53.31,46660,56670,72790,90490,110890,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2011,Accountants and Auditors,detailed,700,4.1,6.879,0.79,34.49,71730,2.5,23.72,26.71,30.48,39.62,49.95,49340,55560,63390,82410,103890,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2051,Financial Analysts,detailed,60,10.9,0.597,0.28,35.43,73690,3.3,21.69,26.93,34.76,40.6,50.07,45120,56020,72300,84450,104140,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2052,Personal Financial Advisors,detailed,70,46.8,0.726,0.52,74.29,154520,12.2,32.58,41.92,71.65,91.26,#,67760,87190,149040,189810,#,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2071,Credit Counselors,detailed,40,3.9,0.389,1.57,23.5,48880,5.6,15.77,18.11,21.78,26.32,33.33,32800,37660,45310,54750,69320,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2072,Loan Officers,detailed,80,22.9,0.768,0.36,36.95,76850,6.3,20.85,24.28,33.62,47.61,60.56,43380,50500,69930,99030,125960,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,70,20.1,0.695,1.84,16.2,33700,5.7,8.11,9.03,16.71,20.59,26.01,16880,18790,34770,42820,54100,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2082,Tax Preparers,detailed,90,20.7,0.884,1.88,24.4,50760,17,8.8,15.99,23.99,30.86,44.14,18300,33270,49910,64180,91810,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,13-2099,"Financial Specialists, All Other",detailed,30,31,0.306,0.34,25.96,54000,7.7,14.5,16.86,19.67,35.01,46.59,30170,35060,40910,72830,96910,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-0000,Computer and Mathematical Occupations,major,2230,8.3,21.822,0.72,39.99,83180,3,21.62,28.09,38.06,48.81,60.32,44980,58420,79170,101520,125450,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1121,Computer Systems Analysts,detailed,350,26.9,3.405,0.84,41.89,87130,2.5,29.31,34.64,42.12,48.14,55.21,60970,72040,87600,100130,114830,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1131,Computer Programmers,detailed,160,5.4,1.577,0.99,33.35,69360,3,22.14,25.71,30.76,39.5,49.44,46050,53480,63980,82160,102830,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1132,"Software Developers, Applications",detailed,560,8.5,5.441,0.87,51.15,106390,6.7,30.4,39.25,47.41,57.98,70.36,63220,81640,98610,120600,146350,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1133,"Software Developers, Systems Software",detailed,50,32.1,0.499,0.18,*,*,*,*,*,*,*,*,*,*,*,*,*,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1134,Web Developers,detailed,110,16.6,1.039,1.18,28.17,58590,4.7,15.88,19.55,27.92,35.57,42.48,33030,40650,58080,73990,88360,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1141,Database Administrators,detailed,50,6.3,0.51,0.67,42.98,89400,2.8,25.83,30.13,41.14,55.98,63.32,53730,62670,85570,116430,131700,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1142,Network and Computer Systems Administrators,detailed,240,5.3,2.394,0.95,39.11,81340,2,26.94,31.12,37.54,46.32,55.37,56030,64720,78070,96340,115170,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1151,Computer User Support Specialists,detailed,390,7.4,3.868,0.89,26.14,54380,3.1,15.78,20.08,24.29,30.95,38.65,32820,41760,50510,64370,80400,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-1199,"Computer Occupations, All Other",detailed,60,24.7,0.63,0.24,31.11,64700,10.1,9.73,11.55,29.05,43.51,53.13,20230,24030,60420,90500,110520,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,15-2031,Operations Research Analysts,detailed,140,18.5,1.333,1.85,39.33,81810,5.4,23.33,28.18,37.91,49.17,59.73,48530,58610,78860,102270,124230,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-0000,Architecture and Engineering Occupations,major,1660,4.1,16.233,0.92,36.9,76750,1.8,21.57,26.99,35.02,45.63,56.7,44870,56140,72830,94910,117930,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-2051,Civil Engineers,detailed,80,8.4,0.826,0.39,38.4,79880,2.3,25.45,29.94,36.31,46.14,55.77,52930,62280,75520,95970,116000,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-2071,Electrical Engineers,detailed,120,15,1.128,0.88,44.02,91560,5,27.2,31.19,41.92,54.15,64.67,56570,64880,87200,112630,134510,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-2112,Industrial Engineers,detailed,260,10.9,2.51,1.3,43.26,89970,1.6,30.88,35.76,42.87,50.14,59.14,64220,74390,89180,104300,123020,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-2141,Mechanical Engineers,detailed,430,6.4,4.203,2,43.95,91410,2.6,31.62,35.41,42.46,52.39,60.76,65760,73660,88310,108980,126380,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-2199,"Engineers, All Other",detailed,50,7,0.476,0.49,40.21,83630,6.6,12.79,31.45,38.58,52.36,64.44,26600,65410,80250,108910,134040,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3011,Architectural and Civil Drafters,detailed,130,19,1.273,1.89,23.11,48080,3.2,18.02,20.47,22.67,24.96,29.66,37490,42590,47150,51920,61700,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3013,Mechanical Drafters,detailed,50,26.5,0.486,1.25,28.61,59500,5.3,19.14,22.39,29.66,35.13,38.04,39800,46570,61690,73080,79120,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3023,Electrical and Electronics Engineering Technicians,detailed,50,9.7,0.51,0.58,27.03,56220,2.5,20.38,22.87,26.71,30.54,36.66,42380,47580,55550,63520,76250,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3026,Industrial Engineering Technicians,detailed,110,5.9,1.114,2.42,28.53,59350,1.9,21.35,24.61,27.79,30.83,37.17,44400,51190,57810,64130,77310,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3027,Mechanical Engineering Technicians,detailed,130,3.8,1.294,4.52,28.38,59020,1.6,21.38,25.37,28.35,31.51,36.52,44480,52780,58970,65550,75950,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,17-3031,Surveying and Mapping Technicians,detailed,30,25.6,0.329,0.91,21.59,44910,5.1,15.59,17.31,20.4,24.36,30.15,32420,36010,42430,50660,62720,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-0000,"Life, Physical, and Social Science Occupations",major,1320,5.1,12.908,1.59,34.78,72350,4.8,18.32,23.29,30.44,38.57,53.55,38100,48440,63310,80230,111390,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-1021,Biochemists and Biophysicists,detailed,70,9.1,0.675,3.43,49.46,102870,2.1,26.07,39.5,52.36,60.41,67.93,54230,82170,108910,125660,141300,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-1022,Microbiologists,detailed,50,4.3,0.512,3.7,41.1,85480,5,26.63,31.73,41.26,47.95,57.8,55380,65990,85830,99730,120220,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-1029,"Biological Scientists, All Other",detailed,40,30,0.388,1.32,35.8,74460,6.5,21.21,28.17,37.06,43.33,49.03,44120,58600,77070,90130,101980,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-1042,"Medical Scientists, Except Epidemiologists",detailed,290,5.2,2.807,3.38,45.89,95450,7.2,25.35,28.82,34.34,41.49,86.26,52730,59940,71430,86290,179420,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-2031,Chemists,detailed,40,12,0.409,0.7,36.81,76560,7.3,19.59,23.22,36.46,49.04,57.77,40750,48300,75830,102010,120160,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-2032,Materials Scientists,detailed,**,**,**,**,30.76,63980,5.4,21.39,24.64,28.63,34.18,46.18,44490,51240,59550,71090,96060,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-2099,"Physical Scientists, All Other",detailed,60,0,0.568,4.73,42.87,89170,2.1,19.89,30.15,41.15,58.87,64.44,41370,62700,85600,122440,134040,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-3031,"Clinical, Counseling, and School Psychologists",detailed,100,42,0.959,1.26,35.15,73110,2.8,28.26,31.65,34.72,37.77,43.52,58780,65840,72220,78560,90530,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-3051,Urban and Regional Planners,detailed,**,**,**,**,26.59,55300,3.5,17.74,20.82,26.06,30.57,36.49,36900,43310,54210,63600,75900,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-4021,Biological Technicians,detailed,290,2.9,2.863,5.35,23,47840,1.8,15.78,18.38,22.21,26.51,32.07,32830,38230,46190,55130,66710,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,30,26.9,0.294,1.3,25.83,53720,2.5,17.04,20.34,25.24,30.22,36.32,35450,42310,52510,62870,75550,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,19-4093,Forest and Conservation Technicians,detailed,30,4.7,0.331,1.59,18.78,39070,2.7,14.35,16.05,16.06,21.29,28.1,29840,33390,33400,44280,58450,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-0000,Community and Social Service Occupations,major,1180,5.7,11.596,0.77,23.82,49540,3,13.89,17.16,22.78,29.63,36.71,28900,35700,47380,61630,76360,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,240,5.1,2.354,1.19,27.7,57610,2.8,17.67,21.51,26.98,34.15,38.83,36760,44750,56120,71020,80760,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1015,Rehabilitation Counselors,detailed,40,16.6,0.417,0.57,20,41610,2.8,14.77,16.51,18.57,24.02,28.36,30730,34350,38620,49960,59000,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,250,30,2.456,1.33,22.33,46440,3.7,13.91,17.77,21.98,27.08,32.73,28940,36970,45720,56330,68080,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1021,"Child, Family, and School Social Workers",detailed,60,20.6,0.611,0.28,23.26,48390,3,13.33,19.96,23.18,27.93,32.85,27720,41530,48210,58090,68320,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1022,Healthcare Social Workers,detailed,90,12.4,0.908,0.78,34.72,72210,2.2,25.69,29.67,34.28,38.39,45.88,53440,61700,71310,79840,95440,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1023,Mental Health and Substance Abuse Social Workers,detailed,**,**,**,**,27,56160,4.3,24.32,25.38,27.09,28.8,29.83,50590,52780,56350,59910,62050,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1091,Health Educators,detailed,60,23.1,0.568,1.4,25.35,52730,6.7,15.11,16.95,23.42,33.2,39.56,31420,35260,48700,69060,82290,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1093,Social and Human Service Assistants,detailed,260,9.1,2.547,0.94,16.78,34910,2.5,12.2,13.8,16.32,18.8,23.73,25380,28710,33940,39100,49360,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1094,Community Health Workers,detailed,30,21,0.298,0.77,25.58,53200,9.6,15.56,17.52,24.59,30.32,42.77,32370,36440,51140,63060,88960,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,21-1099,"Community and Social Service Specialists, All Other",detailed,40,29,0.368,0.54,20.68,43000,5.2,15.52,16.52,18.18,23.66,30.13,32280,34350,37800,49210,62680,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,23-0000,Legal Occupations,major,260,17.1,2.52,0.32,41.89,87130,5.8,18.16,24.58,31.23,46.35,79.54,37780,51130,64960,96400,165440,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,23-1011,Lawyers,detailed,170,5.9,1.632,0.37,51.73,107600,7,26.41,30.27,39.04,60.48,97.65,54940,62970,81200,125800,203120,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,23-2011,Paralegals and Legal Assistants,detailed,70,48.6,0.719,0.34,22.07,45910,4.4,16.15,17.79,21.34,26.34,29.71,33590,36990,44390,54780,61790,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-0000,"Education, Training, and Library Occupations",major,9050,3.3,88.632,1.46,29.85,62090,10.5,12.55,16.65,24.79,35.37,48.64,26100,34630,51570,73570,101170,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1011,"Business Teachers, Postsecondary",detailed,180,2.5,1.727,2.97,*,154420,23.5,*,*,*,*,*,56370,72810,99440,#,#,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1052,"Chemistry Teachers, Postsecondary",detailed,**,**,**,**,*,121760,9.6,*,*,*,*,*,70300,86590,113980,146450,191380,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1053,"Environmental Science Teachers, Postsecondary",detailed,80,43.5,0.748,17.95,*,69830,11,*,*,*,*,*,43700,49470,61150,78000,112670,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1066,"Psychology Teachers, Postsecondary",detailed,130,32.3,1.271,4.89,*,88910,17.8,*,*,*,*,*,42480,50440,77990,101670,152180,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1067,"Sociology Teachers, Postsecondary",detailed,**,**,**,**,*,97120,2.6,*,*,*,*,*,63890,84720,95520,106330,129900,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1071,"Health Specialties Teachers, Postsecondary",detailed,440,12.5,4.295,3.12,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1081,"Education Teachers, Postsecondary",detailed,80,30.4,0.792,1.88,*,70340,13.5,*,*,*,*,*,42210,48340,63630,87680,103550,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,**,**,**,**,*,87050,2.2,*,*,*,*,*,55700,70020,82230,98520,123050,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1122,"Communications Teachers, Postsecondary",detailed,**,**,**,**,*,93600,4.4,*,*,*,*,*,68610,76500,90600,107100,128940,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,**,**,**,**,*,96440,2.5,*,*,*,*,*,68030,77250,91110,104030,134360,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,40,0,0.408,2.56,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2011,"Preschool Teachers, Except Special Education",detailed,290,21.7,2.879,0.98,16.2,33700,5.8,10.88,12.61,15.19,18.55,23.32,22620,26230,31590,38590,48500,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2012,"Kindergarten Teachers, Except Special Education",detailed,80,17.4,0.804,0.89,*,55310,2.2,*,*,*,*,*,40010,45300,54470,65160,75340,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2021,"Elementary School Teachers, Except Special Education",detailed,910,15.3,8.88,0.91,*,56030,1.9,*,*,*,*,*,38400,45250,55700,66830,76670,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,620,19.6,6.055,1.44,*,55130,2.3,*,*,*,*,*,36500,43950,54570,65410,76610,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1240,14.1,12.165,1.67,*,60830,2.1,*,*,*,*,*,41660,50400,61160,72660,79780,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,100,27.2,0.951,1.78,*,57370,4.1,*,*,*,*,*,37140,45800,56740,67870,79020,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,110,20.3,1.064,0.83,*,60380,3.1,*,*,*,*,*,36050,45920,63380,74860,81250,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2053,"Special Education Teachers, Middle School",detailed,90,31.6,0.853,1.41,*,54260,3.5,*,*,*,*,*,39730,44010,51130,62700,75930,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-2054,"Special Education Teachers, Secondary School",detailed,140,12.4,1.39,1.41,*,59700,3.2,*,*,*,*,*,40360,46130,59970,73600,80370,True,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-3021,Self-Enrichment Education Teachers,detailed,200,30.3,1.935,1.15,24.25,50430,4.5,14.6,17.84,23.68,28.96,34.28,30370,37100,49260,60230,71310,,
NH,3300006,West Central-Southwest New Hampshire nonmetropolitan area,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,220,16.9,2.202,1.01,*,39230,12.2,*,*,*,*,*,26000,27850,30920,44030,71820,True,
